Sample	posterior	likelihood	prior	pi_0.A	pi_0.C	pi_0.G	pi_0.T	pi_1.A	pi_1.C	pi_1.G	pi_1.T	pi_2.A	pi_2.C	pi_2.G	pi_2.T	kappa.1	kappa.2	kappa.3	r_0	r_1	r_2	mu	Theta	psi.height	codon_0.treeLikelihood	codon_1.treeLikelihood	codon_2.treeLikelihood
10987500	-6061.594117148214	-5486.932599859172	-574.6615172890416	0.505622653110725	0.2528465176210173	0.09566999236585379	0.14586083690240462	0.27158481487409847	0.4794415652375744	0.08931669766558145	0.15965692222274847	0.3380811535999605	0.3718256534470649	0.07829550230800973	0.21179769064496454	9.9631993533396	2.6089370503951304	1.5064274162117133	0.7075800861743353	0.8585501188565472	1.4324773191890015	0.0024550746183865588	32.14440753431295	53.135745487945535	-1440.812118432953	-1790.3042052968294	-2255.8162761293897
10995000	-6070.670562546276	-5491.977017196014	-578.6935453502633	0.44070435217687065	0.23850773406775114	0.10848996631221969	0.2122979474431593	0.3247723127199108	0.40541400654304255	0.10046587360683581	0.16934780713021355	0.327976745773862	0.38206309130073357	0.08301199423666192	0.20694816868874225	8.59947712332958	3.455618529766782	1.8750692302913918	0.7678987278555562	0.8556496495926232	1.3753463783987585	0.0024346352471160218	30.812647715977512	51.122790468466	-1435.055791929568	-1788.4739817629002	-2268.4472435035455
11002500	-6051.098354442417	-5479.814461712816	-571.2838927296007	0.462592109371002	0.23258313228361402	0.11151170828983768	0.1933130500555472	0.31586461640600916	0.40094130541257267	0.1028754743403129	0.18031860384110793	0.3143095916999065	0.4061745629085148	0.09470338319170027	0.18481246219987804	9.904076314270856	2.9995728983872256	3.1792169533126184	0.687131807419849	0.89246101033136	1.4189173337127015	0.0024243910950547142	30.05538542109455	53.608115203296606	-1438.5825071742718	-1780.8261909330897	-2260.405763605455
11010000	-6059.6084237469595	-5475.014445638928	-584.5939781080313	0.4544233898000085	0.25979778471037007	0.09020343763965151	0.19557538784997075	0.2900275835059022	0.43206904562877435	0.11300814778867728	0.16489522307664875	0.3353245092009462	0.379160354755004	0.08930224513179202	0.19621289091225744	10.784472554028632	5.660887856817354	5.192177807085097	0.6661703749190021	1.0146039122623332	1.317636047937333	0.0023629093035804558	35.02261310318919	51.41483939904916	-1438.8198555015997	-1782.7880699409445	-2253.406520196384
11017500	-6070.253078168973	-5484.2183512005795	-586.0347269683939	0.4898773151057299	0.246119733061802	0.10352878645143525	0.1604741653810337	0.25754267623087	0.4614874436505636	0.10123535264123303	0.17973452747733598	0.3435487415446616	0.3640269267174319	0.07666072576852735	0.2157636059693789	8.947194925539604	3.6345546192113596	1.5434667894426168	0.6993527353745993	0.9733867925048119	1.3258288184795217	0.0023873295627407256	38.35621737185818	53.680707702729684	-1438.8155627654864	-1787.581501979405	-2257.8212864556886
11025000	-6063.9212808530065	-5472.78596678655	-591.1353140664571	0.4765601057245977	0.2593486206350734	0.09213679209260552	0.17195448154772425	0.2703110869447084	0.41958427072095167	0.10196768725751841	0.20813695507682417	0.30219714402111164	0.4071353182659545	0.06808687268416082	0.2225806650287727	8.696656445940077	2.42387310016174	2.05685892526562	0.6966160855796029	0.9620697060312915	1.339869523082348	0.0022976920878438013	39.47154510536051	56.89208306537163	-1437.4372542132464	-1779.1746995661288	-2256.1740130071744
11032500	-6072.847355047584	-5484.832912488755	-588.0144425588285	0.48296204257035696	0.2621675659920421	0.09173035646354417	0.16314003497405768	0.28132512106203517	0.43052063510440153	0.09281854995035652	0.19533569388320943	0.3674901094798119	0.33609856138764327	0.07383810096151092	0.22257322817103362	10.007820624391735	5.292324623635133	3.0989529127978988	0.7880570486379789	0.8910144243468785	1.319919274865806	0.0024383107280637954	35.36136418241948	54.54380976215183	-1441.3099681806111	-1780.5446179429184	-2262.9783263652253
11040000	-6067.453745834217	-5486.394989666067	-581.0587561681506	0.49724689966700525	0.27284558685252325	0.08275586012138725	0.1471516533590852	0.33725629587354583	0.38284501619209016	0.10338639227022005	0.1765122956641466	0.3431388209183503	0.34430100111176193	0.08837913781569938	0.22418104015418808	9.390430113932927	3.0267330285444483	1.9669676884605076	0.7170069838158739	0.9265342490750264	1.3551111813177528	0.0024031577516376865	36.327740822425746	58.01363043984212	-1440.3486586719662	-1777.829158392312	-2268.2171726017887
11047500	-6058.527474185334	-5480.180426817191	-578.3470473681425	0.44725591376559637	0.26174112536311533	0.11840180207072827	0.17260115880056096	0.29977825477887615	0.41189115842499313	0.10215409785597769	0.1861764889401557	0.3360261346218594	0.3605729073259401	0.06607713739024922	0.23732382066195096	9.390430113932927	1.07304124679889	1.9136046276434464	0.6972226355590712	0.9441717084973319	1.357163858970075	0.0025915800235458944	35.888928230569086	54.88360795189455	-1436.5133491367087	-1779.6347490676712	-2264.0323286128114
11055000	-6053.9460164076545	-5476.184430137313	-577.7615862703417	0.4686433097928814	0.2572796053730176	0.1040313080265776	0.17004577680752436	0.3023211598014002	0.43456735410897007	0.08815218487571828	0.1749593012139142	0.3322268289668599	0.4051036454102503	0.07346499833317176	0.18920452728971773	8.602283147165732	7.9370211569346605	3.13241718521521	0.7204907293684586	0.9403697414115034	1.3378085326932272	0.0024492614941660057	31.307223352626586	55.2787825867101	-1443.6229012436581	-1776.0194580436719	-2256.5420708499837
11062500	-6083.806357950741	-5499.53548895183	-584.27086899891	0.5032290159835114	0.22922422170043785	0.10234224995297111	0.16520451236308056	0.2859506876383824	0.4257817883069095	0.08396930259591837	0.20429822145879253	0.30944281681520375	0.38594740436349334	0.07260979666023652	0.23199998216106596	10.743987239952858	3.597679425753031	0.6887348230964813	0.6405959644372531	0.9798447442182946	1.3778478435560644	0.0024328540078436475	33.51924765010141	56.462932844478544	-1441.7790904648998	-1788.887174142878	-2268.869224344053
11070000	-6053.098718204262	-5489.140975754804	-563.9577424494579	0.5091611167824114	0.227539710081313	0.0950064390177176	0.16829273411855908	0.29968704110164035	0.405288652475792	0.10752286124273364	0.1875014451798368	0.31987659617738856	0.3795339034510057	0.0809630675402395	0.21962643283136574	10.743987239952858	2.777171439624667	1.8592341766897624	0.675498005283953	0.9127053825084879	1.4102513646136794	0.0025782729371760247	35.99431616609973	51.45919862242386	-1444.7930087145642	-1781.558764010088	-2262.7892030301514
11077500	-6059.04797272889	-5483.377373630403	-575.6705990984875	0.4250326388328534	0.26779820427393863	0.10016217712989323	0.20700697976331583	0.3088425484612234	0.41903438529554915	0.07589441762128976	0.1962286486219405	0.3285720647636127	0.3971393120548055	0.08933555779798648	0.18495306538359474	11.32357406079686	3.0355501429423284	1.8916785941375165	0.7299491746623749	0.9032857357985073	1.3654791332279925	0.0023383760527399215	30.592088638186247	55.63318823850098	-1444.2400013182341	-1774.1689124315296	-2264.9684598806393
11085000	-6062.7033323698115	-5477.136162372175	-585.5671699976365	0.5022533180485887	0.24431583649534347	0.1053367309737601	0.14809411448230883	0.2803608907711511	0.45512927525196506	0.09654211079794864	0.1679677231789379	0.2991497699375667	0.3950461436413584	0.07305271309871264	0.23275137332236176	10.314768250705333	3.3305825846878774	0.9393834201111045	0.6983632205946746	0.9300837440299253	1.3701166697591902	0.002165561246118042	37.59668666459188	55.15969235200254	-1442.5036567819936	-1776.5424385504896	-2258.090067039692
11092500	-6056.884609198636	-5473.628100964315	-583.2565082343203	0.47051684045535275	0.24899694704515402	0.08970737905984168	0.19077883343965274	0.2910133383064855	0.4334917329750466	0.09230030470822542	0.18319462401024514	0.33381331917910956	0.3769067578771902	0.09300849692975433	0.19627142601394534	11.069935428077338	3.368517953940141	6.14753114701651	0.71341318065163	0.9568676856560984	1.3283544345525236	0.002294795183075194	40.070475309710986	56.25846344099459	-1440.0830392314695	-1784.4672279760534	-2249.077833756792
11100000	-6076.000613488361	-5485.437688579626	-590.5629249087344	0.47213380481159395	0.26840657994280825	0.10874639753394896	0.15071321771165003	0.28990449730316203	0.487062876474205	0.08001225011564823	0.14302037610698737	0.3258767823438612	0.3659065738274257	0.08557716802391634	0.22263947580479623	10.333994749009772	2.752646489445136	7.065200008581515	0.6494443366385011	0.9422327413587775	1.406653609320054	0.0022067822511968134	39.718050311076006	57.79657434761588	-1435.0779729691067	-1793.2124343421242	-2257.1472812683955
11107500	-6072.088721051719	-5478.554451741678	-593.5342693100414	0.4771427806976616	0.28242115246408156	0.07857528000703011	0.161860786831228	0.29076108853667226	0.43166905412629564	0.10968140919787274	0.16788844813916196	0.28944582060224006	0.375767446951896	0.09850451660272756	0.23628221584313588	10.152069546843274	2.9110843003724347	1.687900784758321	0.6598468652535654	0.933797077864652	1.404736280049663	0.002336671341172286	34.4349529088779	57.39895059627071	-1442.7719564832262	-1781.998883091998	-2253.7836121664545
11115000	-6059.729448549218	-5471.993411794159	-587.7360367550596	0.45266060826257476	0.24496331891024442	0.08837533133043488	0.2140007414967472	0.35115381794823014	0.3759908216932286	0.1077540374762844	0.1651013228822594	0.31658278802258183	0.39378961143289015	0.08628469964972946	0.20334290089479806	10.75326697314658	2.8458060084169055	2.2160555424682387	0.6276907520017213	0.9796308646502134	1.3909054821671274	0.0023008629208283566	33.969566817494226	58.69513571724907	-1437.216100315413	-1785.8836416571512	-2248.8936698215953
11122500	-6069.274314266597	-5484.421515709677	-584.8527985569201	0.4392427944444108	0.2530592007079977	0.11046706049597571	0.19723094435161695	0.34094055069697293	0.3812194769801703	0.08839805639888534	0.18944191592397394	0.3106551000133918	0.39316360383940674	0.09557461026779368	0.20060668587940722	10.446182959750995	1.582031692764834	1.7320804498299238	0.6943957300323027	0.901689183653318	1.4024598278859677	0.0024827690089356176	39.61495824909525	50.88669155736309	-1443.2292468514477	-1780.3218398130832	-2260.8704290451465
11130000	-6052.194607328537	-5471.154531291193	-581.0400760373439	0.49094639638655496	0.27927578580528073	0.08937665572084669	0.1404011620873188	0.2943365239201661	0.407843564934035	0.11781997006550446	0.1799999410802969	0.2920229565360437	0.3903407934744247	0.08650039563760796	0.23113585435192305	8.814322267975708	4.069647531332514	3.2052621588333943	0.6878000646437494	0.9740187538613488	1.3366945151360687	0.0025288868217650203	35.88928056895658	55.47478416554291	-1440.8899136141872	-1781.9281297546102	-2248.336487922395
11137500	-6070.44747920167	-5483.853044242198	-586.5944349594723	0.4769242700314901	0.23414777286586339	0.1049673879114556	0.18396056919119205	0.31055765417411485	0.41695578098994435	0.08845350669233842	0.1840330581436048	0.34104304846143824	0.37426658435935595	0.09318840460172467	0.19150196257748053	9.133820561171733	4.546478061772608	1.1700304335119496	0.755420461987227	0.902857811185135	1.3405570623609169	0.0023030622522642796	32.521432463737995	54.196476797750314	-1439.0276588501617	-1785.8861078281318	-2258.939277563905
11145000	-6081.269850305703	-5487.728752115656	-593.5410981900471	0.5028966917345425	0.226992274800027	0.08785824887525942	0.18225278459017213	0.29299369706902445	0.3934317553838015	0.10126068717484979	0.21231386037232663	0.3379435242930846	0.35835781463029226	0.0759904271277502	0.22770823394887235	9.224054332386507	3.008979220242587	7.017899551302377	0.6804212298587681	1.0159801916072837	1.302076774866615	0.002222906060180347	38.809060256372376	52.85361570473075	-1446.8698723272882	-1780.046909152148	-2260.8119706362195
11152500	-6065.308623025327	-5485.342406087207	-579.9662169381204	0.5040523434700406	0.23780623138730275	0.09281608592564036	0.1653253392170174	0.2863982082811133	0.4322419580322646	0.09941902786709761	0.1819408058195269	0.339003357762494	0.34950193749668845	0.07594058517851504	0.2355541195623019	9.908180833255146	2.2616787512985876	1.7498176525314815	0.6322463235958942	0.9739306069997368	1.3920718614214986	0.0023779338460181037	35.59331579124118	53.756268067431805	-1438.6532120243503	-1792.7034376834279	-2253.9857563794285
11160000	-6053.9531360229075	-5468.693616499604	-585.2595195233031	0.46129453356769856	0.25185889905083686	0.09671201742761958	0.19013454995384613	0.32782113179633693	0.3853046326097521	0.0946655600221232	0.19220867557179028	0.3172516004904017	0.36872616342025544	0.08293695001010644	0.23108528607923573	10.86792930491249	3.1542802541467543	4.569246842939282	0.6318845753664089	0.9512971544109246	1.4150653396291797	0.00231649605830728	31.97385776768717	56.32586093222451	-1434.6789177356497	-1782.0759710565667	-2251.938727707387
11167500	-6067.655269022731	-5474.633653870851	-593.0216151518796	0.49271394836135207	0.2160864057071434	0.09044163251019995	0.20075801342130573	0.30744542248207646	0.3927870947165362	0.10301496049503876	0.196752522306351	0.30820570341195	0.37323115530373857	0.08101731888496672	0.23754582239934394	10.86792930491249	5.618425553018651	3.9105302108529747	0.7020038183823899	0.887082323888229	1.409494828293113	0.0023057450117715057	29.614243597148388	54.78204702187112	-1436.8152211651964	-1790.3945518901833	-2247.4238808154714
11175000	-6090.731413559775	-5502.784273526295	-587.947140033481	0.4394945716318537	0.29493146690071254	0.0896993626058577	0.17587459886157733	0.26725493318748694	0.4727485925142761	0.09344019144473911	0.16655628285350033	0.3449987315936377	0.3598302542849132	0.08280887375080372	0.2123621403706446	9.932966070694752	2.2101820274565043	1.1005700006491297	0.7198221397213163	0.8873319759068578	1.3915117040847906	0.0023160746304144945	36.063102831840055	55.07784830820882	-1445.358343213623	-1793.915988445644	-2263.5099418670275
11182500	-6064.132062202674	-5484.0362235983	-580.0958386043743	0.42841251650009915	0.2851984057913216	0.09804469571793313	0.18834438199064743	0.3248346903346249	0.3906745597031558	0.09936554388265263	0.18512520607956906	0.36137137542379894	0.3691391059285604	0.0640372135499385	0.20545230509770146	10.737207618159955	2.226253501113008	2.892749132816919	0.7453378858341765	0.9023032230874541	1.3511462143442523	0.002285901263165315	31.071072268624054	55.71691230310198	-1439.5958630248533	-1778.2153563764737	-2266.2250041969733
11190000	-6051.36297145247	-5472.392578344325	-578.9703931081459	0.45852256022165416	0.25930323822723755	0.09145111302259823	0.1907230885285113	0.2905546863270642	0.41502603505335656	0.09802640476409721	0.19639287385548437	0.35693033526446916	0.34929871764791315	0.06491150383660696	0.22885944325101007	9.692128355285162	3.652534041438443	1.7771618129032796	0.6989926619123534	0.9897228405085149	1.3098511293025297	0.002367503179016311	32.89182146977314	55.140576975083725	-1429.6937803784579	-1779.0397752252682	-2263.659022740598
11197500	-6077.205990952749	-5486.080151986524	-591.1258389662248	0.5460245016169926	0.1976062932304734	0.07955717993992509	0.1768120252126103	0.3280288646574992	0.4180696617327642	0.08777964099412554	0.16612183261561342	0.324951959057561	0.4047742740734912	0.08285483287270382	0.18741893399624338	11.49990357540918	1.073634632167963	2.4313847883952167	0.6727967318660856	1.0008063531882703	1.3248388041450125	0.0023188068311366726	37.805971476888296	56.20006109539521	-1440.4306420459893	-1793.4208530857397	-2252.2286568547943
11205000	-6075.691790885686	-5497.796699173825	-577.8950917118608	0.47771460797956883	0.1961808107975592	0.12715936833362712	0.19894521288924621	0.2979572161684094	0.4393406880675922	0.09334123435234301	0.16936086141165776	0.3484066323582334	0.3533049812653951	0.08578958197206465	0.2124988044043063	11.886224223823788	1.2975145770755718	3.7429025939791543	0.5535425892673509	1.056300073152305	1.3880313499101948	0.002488651120765894	29.09597804612759	55.09805088653537	-1446.8506802504385	-1785.3320737469587	-2265.613945176427
11212500	-6069.735688375893	-5488.999513873584	-580.736174502309	0.49947523831463203	0.2443683259699812	0.09193079156251416	0.16422564415287394	0.2817877838926089	0.40469035934443975	0.11858677899679484	0.1949350777661589	0.31916186316241735	0.3496676653238555	0.0969529655026278	0.2342175060110987	10.712687625698074	2.9203216531951055	1.352813201505257	0.656404205396645	0.9281427918895905	1.4138168322632785	0.0024616016506183395	31.808798279292407	54.5837840386044	-1437.5319968809495	-1793.181090478064	-2258.2864265145704
11220000	-6084.007287291396	-5497.412147166389	-586.5951401250071	0.5191728233487763	0.23740851246500924	0.1146631985038702	0.12875546568234542	0.30440026580642626	0.43541376573745094	0.08257233508396322	0.17761363337216188	0.3382411487379384	0.3605295883445833	0.07548141387585229	0.2257478490416254	10.053285221280964	4.246038269026962	2.465412556980851	0.6046722138630949	0.94094917931061	1.4524960935589823	0.002278815507956103	38.853850761236544	56.162642666649255	-1447.3499059448964	-1788.8283017764973	-2261.233939444995
11227500	-6069.178412274193	-5471.22678171564	-597.9516305585529	0.4805413622189059	0.2377375041043081	0.10176844953118759	0.17995268414559948	0.2939312403733861	0.4248990545435712	0.10292484449053611	0.1782448605925089	0.32627272129012125	0.360514163585151	0.08227349580446555	0.23093961932026166	9.991525497546242	8.729186211903906	2.1912849262454075	0.6783952448368853	0.871164219111343	1.4489090848367157	0.002166775320327068	39.55392815632398	55.68748709835784	-1435.616330418683	-1780.3967738736717	-2255.213677423285
11235000	-6072.294643703003	-5480.625394857283	-591.6692488457201	0.4936334446922082	0.21377406001100127	0.09157203381635609	0.2010204614804356	0.29590588887149	0.4504008278414734	0.08065967424301497	0.17303360904402398	0.32006789700113913	0.381004218588426	0.07597408346421852	0.22295380094621575	8.855983677267998	1.782439613203339	3.2350303568337675	0.6385363714953681	1.0186383089546034	1.341104064176203	0.002253855325293183	30.893957135368247	51.869187253106766	-1441.351901464744	-1780.0922169626297	-2259.1812764299093
11242500	-6075.0002652090525	-5484.33092819011	-590.6693370189424	0.5088546459601773	0.21782711335575178	0.09216068877052001	0.18115755191355218	0.31016517911363767	0.3994971685860167	0.10968941949618602	0.180648232804162	0.28636121816819227	0.386052656425751	0.10668568804364809	0.22090043736240805	10.474360632680813	3.255545533044245	2.9362485526513584	0.6733423473852213	1.0229902054140747	1.3021119345692111	0.00228053961693545	42.16334757450863	56.014178669208036	-1440.1445767380114	-1788.2793187352395	-2255.9070327168592
11250000	-6098.39150308295	-5503.537235521766	-594.8542675611843	0.4915390832367844	0.2183984776559664	0.10022868176762476	0.18983375733962576	0.385519418215238	0.38694322035233364	0.09487241476065279	0.13266494667177797	0.310847048447798	0.38674821772488044	0.09701006075180979	0.20539467307551124	8.930217082679107	2.6767556752065027	1.6374278398445885	0.6443205482122727	0.9113093911211912	1.4426763489913628	0.002299132799285472	45.76807465602136	54.92154939586532	-1435.1485493828104	-1789.4021656898985	-2278.9865204490566
11257500	-6061.134942024439	-5471.398784617708	-589.7361574067304	0.4862110749023031	0.2585070635801765	0.08803771284093231	0.1672441486765895	0.30036895118167406	0.41947334983861095	0.10182602839543071	0.17833167058428673	0.31470470882063745	0.38848641595149713	0.0834368792335161	0.2133719959943488	10.135169240240353	1.4933970887275092	2.5267821140036375	0.6322856856305246	0.8840553942094123	1.481907899615453	0.002279912627833133	37.066431904238094	55.20831421244616	-1440.5862523564624	-1775.6880960493975	-2255.1244362118473
11265000	-6073.1149816438065	-5476.010206891631	-597.1047747521749	0.479690600735916	0.24557069054255434	0.08621984737190191	0.18851886134962906	0.26992514541001283	0.45931567860039496	0.084673361777741	0.18608581421185377	0.3328955744667797	0.367148772409271	0.0834368792335161	0.21651877389043267	10.169697711107652	5.398037352453833	2.369624329083744	0.6562321027350817	1.000149335897396	1.341981571380553	0.002149560335534165	40.54439809526525	57.204873110787865	-1435.309999487489	-1786.9639605146308	-2253.736246889511
11272500	-6090.860690883517	-5484.013996489335	-606.8466943941824	0.4816617854293989	0.21785320582624418	0.12628228008343603	0.17420272866092218	0.30489742286820104	0.41134904998040933	0.0917290613547716	0.19202446579662058	0.3244066843641353	0.4004383625343047	0.08530602404142318	0.18984892906013628	8.362974195999616	1.332390795285412	2.267142836958933	0.7204490987853761	0.9239722896023896	1.354247416844552	0.0020261860542444264	38.05791321249062	58.62002110784243	-1439.098556573327	-1776.558234911177	-2268.357205004831
11280000	-6080.596971628973	-5483.550528032438	-597.0464435965351	0.47415675894670556	0.22507152521117327	0.10884658093813289	0.19192513490398957	0.31003874959865324	0.39883484626024385	0.08818460146906376	0.20294180267204168	0.31753311850903193	0.38311626947862837	0.09907150590927356	0.2002791061030656	9.558637312496142	5.381438269563358	7.7186329805974925	0.7593620324527772	0.9456371656210412	1.2938549068426297	0.002193956138342019	39.353034904776436	57.03720559745664	-1443.2082446337536	-1776.4509423488782	-2263.8913410498058
11287500	-6075.766498869815	-5472.331511800852	-603.4349870689631	0.49744176110424665	0.2079793636942309	0.0914613375655916	0.2031175376359321	0.33472212338810137	0.3988158477202545	0.08123443390845109	0.18522759498319552	0.30228259461550844	0.36743152164404236	0.08296243443748297	0.24732344930296588	11.260270733245852	1.9644653220415973	1.8643950342670852	0.7260707307958655	0.8072176593548422	1.4654071847578507	0.002176299258269007	43.56383228808704	56.210128964087225	-1437.367313662871	-1776.749071310283	-2258.2151268276984
11295000	-6111.539023675963	-5494.095408940286	-617.4436147356778	0.43111851395182155	0.2711067996795454	0.09308624042912428	0.2046884459395101	0.2796323506005044	0.456820024409367	0.11336667778651374	0.1501809472036174	0.2976756114022464	0.4000437579925663	0.07236494297456451	0.22991568763062242	10.68444663805121	3.020174697262257	1.1180447765186228	0.6825306765084816	1.0014731952129894	1.3144843695952426	0.002103085656212483	52.99816155115219	54.182998508719955	-1449.112355100575	-1787.5973483006628	-2257.3857055390486
11302500	-6087.240866026181	-5480.251096160496	-606.9897698656847	0.524941039353495	0.2403265006937505	0.07917729347103421	0.15555516648172163	0.26180510743749497	0.46998185559041733	0.07786081564526055	0.19035222132682972	0.3548489558697585	0.34154498062933764	0.07729427436021664	0.22631178914068686	9.816693299869186	2.000979526102184	2.868044479234236	0.5807068273298007	0.9742451839517168	1.4430513545629167	0.002169344828271004	39.15691381037179	56.750248458302444	-1443.1491054154308	-1780.1988809514082	-2256.9031097936568
11310000	-6076.965162201741	-5468.953986621155	-608.011175580586	0.48643492360223395	0.2500918188456171	0.10816155542682873	0.15531170212532153	0.3214989149833994	0.42109193452227045	0.08829373370117774	0.1691154167931551	0.34397217787062423	0.3672108133644471	0.09469044574739909	0.19412656301752912	9.103365243458006	3.136655315068967	6.432410069686124	0.7052911914441142	0.8900872233588498	1.403218209918205	0.0021445409977945786	44.340767988824254	55.97534896989448	-1431.1375730846487	-1774.6249694848823	-2263.1914440516243
11317500	-6059.952433413242	-5460.2129736763845	-599.7394597368577	0.5032315389718858	0.272700090391874	0.08078621175077959	0.14328215888546192	0.2947029664068309	0.423182821129823	0.08412533139217676	0.19798888107117196	0.2839187239778715	0.4091755921605434	0.07485495669957071	0.2320507271620139	9.21145957739841	4.058499026355336	3.148515232234051	0.6393518631614757	1.0245342919549385	1.3343964728034086	0.002221041512448497	37.401034711986995	55.175035131171484	-1435.5263787091467	-1781.5963708211398	-2243.090224146098
11325000	-6065.3790354347	-5470.120255980131	-595.2587794545685	0.4394901915247269	0.28515844422951897	0.10291596880953362	0.17243539543622183	0.2980816556236517	0.4031581037066711	0.09530676296944307	0.20345347770023667	0.33292434727373343	0.37333708258535475	0.09251283939792301	0.20122573074298827	10.252769828014321	2.2013721964002517	3.587682387164523	0.6695596484696387	0.9604025928888924	1.3684642331579968	0.0023373278289602365	33.39603657262505	56.87998614741438	-1435.7762591038509	-1785.4244833339876	-2248.9195135422924
11332500	-6072.406556726984	-5475.614955108016	-596.7916016189672	0.4849599540909026	0.2495084593296835	0.11261857287286173	0.15291301370655352	0.3214732378501012	0.4121292934020684	0.10180551025000106	0.16459195849783193	0.30615331545075847	0.37919890363312736	0.08445241348600045	0.23019536743011323	9.883884998998894	4.1320997199022464	2.47826350550133	0.6954632758646924	0.9655303460594349	1.3375562031990438	0.0023493635884697787	41.72967765387592	56.62424694365295	-1438.6049117262946	-1788.2333105003981	-2248.776732881323
11340000	-6083.008290737956	-5489.342202139671	-593.6660885982847	0.5038186088202394	0.2492510604875885	0.08659534999515354	0.16033498069701999	0.2571712364504991	0.4717488506524944	0.07561428328861476	0.19546562960839428	0.34306475942992765	0.3413772893764838	0.09984024347237513	0.21571770772121285	8.090109863245607	4.541519103084347	1.9990290324104678	0.6441246094321182	0.9133729912953108	1.4408077545555866	0.0022962664357071894	41.07035004643719	55.93881651837723	-1443.102969337388	-1788.9117735184932	-2257.3274592837897
11347500	-6078.414298607853	-5485.4988319545555	-592.9154666532974	0.4775379816158458	0.25174977392308745	0.11712855350956035	0.15358369095150784	0.2859842425657498	0.42900900070833364	0.09347683185929244	0.19152992486662668	0.26496870342484063	0.42376537466592273	0.08738716454562831	0.22387875736360777	9.29707724662419	5.664911860191165	2.114235359914394	0.6463269056400751	0.9321076957284992	1.4198812410392414	0.002497222348666761	43.90508396613749	55.872482769587265	-1440.4006113689647	-1782.839276268039	-2262.2589443175516
11355000	-6066.705406786675	-5472.149805162972	-594.5556016237025	0.41787260477065646	0.3077996200748101	0.10555486424994154	0.16877291090459334	0.2925055122638853	0.4415764619175	0.08805090363983471	0.1778671221787825	0.3515714420585618	0.37241876593102974	0.08044672637661218	0.19556306563379572	9.29707724662419	2.7451860245828894	1.5037517794802522	0.6824825481146481	0.9414856504349289	1.374519813584308	0.002197556378955706	40.366940079272105	54.86696915287212	-1430.7591320566542	-1787.3242946834457	-2254.0663784228727
11362500	-6066.477745211045	-5476.966326288095	-589.5114189229495	0.48780611187088657	0.19863648659183822	0.11735056663647492	0.19620683490080168	0.3274612513084024	0.41629172970297856	0.08890309718584273	0.1673439218027788	0.31245775693029926	0.39182365359673843	0.08339108051375574	0.212327508959206	9.2673925377806	6.429026201883736	1.8941281215713013	0.6281022949149693	0.9177955376523448	1.4523312259799057	0.0022401488109912325	36.53107695561537	53.799084403264345	-1445.9631293760478	-1774.527430967653	-2256.475765944394
11370000	-6074.614074196052	-5485.915351276732	-588.6987229193205	0.4464786516837056	0.2555058361485687	0.09482715455432576	0.2031883576134013	0.3178782805134353	0.42589724375789934	0.1003156714875462	0.15590880424112163	0.30826384481396235	0.3927007207961873	0.08094374631541586	0.21809168807443394	10.337976101475897	2.6097636009058385	1.126990555090139	0.6661744987898662	0.8483895137729541	1.4838463421933272	0.002352867931802774	32.31411779925798	55.78344108979764	-1444.6231731820644	-1789.2503747981623	-2252.0418032965044
11377500	-6056.580350607125	-5477.623136127204	-578.9572144799213	0.528683400822727	0.2308102100643711	0.07599722766778624	0.16450916144511696	0.2894557711943906	0.4418254056806432	0.10042252796788814	0.1682962951570806	0.29660849336702266	0.4066981729340956	0.08056799759930808	0.21612533609957307	10.690349724829558	0.7584649139568591	2.0204715130459148	0.6213069873017257	1.0059530316051064	1.3709366810327055	0.0023842858889580824	34.39660688716294	55.40990703620495	-1441.7512858980742	-1779.0565840734275	-2256.815266155703
11385000	-6079.517078371826	-5491.784800973978	-587.7322773978476	0.5075278355834837	0.23097612968913434	0.09579325422626914	0.1657027805011141	0.29761123908543596	0.4583053477096625	0.0784964177548347	0.16558699545006944	0.3100301612127123	0.405108625956047	0.06874259722941958	0.21611861560182055	10.690349724829558	5.167257134161222	1.0766275239271133	0.6263368882109217	0.9372684504869857	1.4346153131507215	0.0023333856180813403	35.921129361674815	53.75351147893433	-1433.6336290825177	-1790.95776430589	-2267.1934075855706
11392500	-6090.892570049295	-5495.79950632048	-595.0930637288143	0.5045040134175829	0.20241586058728062	0.09868652298079175	0.19439360301434605	0.292396254963061	0.427157301155949	0.0928642890728564	0.18758215480813614	0.32296567232278955	0.36807992688043817	0.09027326889877135	0.21868113189800034	9.923456929508278	3.216275323289396	1.3988739391880827	0.6336708633567599	0.9849331205534771	1.3796515916295622	0.0024452224013808846	37.31575943288773	52.09893771038713	-1443.7927331021208	-1783.5942754450275	-2268.4124977733313
11400000	-6059.894724668458	-5473.33984218182	-586.5548824866387	0.4621092386295592	0.2788550047456758	0.0989084421091328	0.1601273145156334	0.31501365888780786	0.4346856024754673	0.08111805975347981	0.1691826788832476	0.35232954441521025	0.3494540290311547	0.0869885238280935	0.21122790272554098	11.638313760982118	3.539182880449284	1.314581058163093	0.7495000267478622	0.9552877132183781	1.2940194030182786	0.002331989003303209	37.78810547289386	54.2075547687552	-1436.4090614615184	-1787.0565066381523	-2249.87427408215
