Sample	posterior	likelihood	prior	speciescoalescent	birthRate.t:Species	YuleModel.t:Species	TreeHeight.Species	TreeHeight.t:tree_0_1	TreeHeight.t:tree_0_0	treeLikelihood.tree_0_1	treeLikelihood.tree_0_0	treePrior.t:tree_0_1	treePrior.t:tree_0_0	kappa.s:tree_0_0	freqParameter.s:tree_0_01	freqParameter.s:tree_0_02	freqParameter.s:tree_0_03	freqParameter.s:tree_0_04
37875000	-788.038183291116	-761.954211327697	-2.91758233711893	-23.1663896263004	1.01407525354957	-1.06982362051818	0.494632091109867	1.91654067749492	0.852926206103955	-372.737182816975	-389.217028510722	-8.20469059486478	-4.83451990087058	3.87140058690632	0.27663261717935	0.243234267240352	0.262082086972759	0.218051028607539
37900000	-788.473687910985	-763.544094118032	-1.75936377953811	-23.1702300134151	4.13959049719425	1.65943633352378	0.277795174930976	1.49578937716299	0.960089981139472	-372.559222639873	-390.984871478158	-4.83049293914152	-8.09011155560505	3.87140058690632	0.280833398535843	0.243234267240352	0.262082086972759	0.213850247251045
37925000	-796.103463709044	-761.864436609791	-4.23518450505527	-30.0038425941968	0.970001328539286	-2.31595255105445	0.767488538451311	1.66652151644788	1.80003258052729	-377.634568598656	-384.229868011135	-9.96652821571673	-11.9916063725626	3.87140058690632	0.206482299137237	0.233915652659752	0.262082086972759	0.297519961230251
37950000	-785.843944293762	-762.034400448263	-0.742003756840195	-23.0675400886588	3.78193229989545	1.85843902388772	0.314046234652355	1.26447881857643	0.960073499516241	-375.963633941536	-386.070766506727	-7.94989949909448	-9.59306872499588	3.29072732438105	0.235078931285599	0.233915652659752	0.262082086972759	0.268923329081888
37975000	-777.353013014598	-761.245216376353	-0.55521229617595	-15.5525843420692	2.21445871057396	1.26472510061263	0.220260299411541	1.81374893481194	1.30886695357658	-370.478491974612	-390.766724401741	-5.17149895541237	-9.02072059581462	3.29072732438105	0.191167834898399	0.328585446823849	0.262082086972759	0.218164631304993
38000000	-772.3934603378	-762.704520740786	-2.77184033173203	-6.91709926528253	2.63827248830651	-1.36663323229544	0.470721852728602	1.06242258963327	0.785640124500662	-372.966484225673	-389.738036515113	-2.67653930612497	0.328363791015383	2.57282313993939	0.191167834898399	0.328585446823849	0.262082086972759	0.218164631304993
38025000	-790.903768089894	-761.569211042541	-5.98169357458308	-23.3528634727702	2.31970228605046	-3.666359228555	0.690890069071094	2.2104914699967	0.964141339855683	-373.954542960259	-387.614668082282	-9.70915427873738	-5.88901883309632	2.57282313993939	0.191167834898399	0.328585446823849	0.262082086972759	0.218164631304993
38050000	-782.061109720364	-763.269785984577	-1.34576652441465	-17.4455572113726	8.56235370113939	2.14673513005194	0.202608398143582	1.75465839823474	1.0702366693444	-372.86510718899	-390.404678795587	-6.7109838176321	-3.18138818892659	2.57282313993939	0.191167834898399	0.267757512775372	0.262082086972759	0.27899256535347
38075000	-788.374945817078	-755.44957600695	-2.11759108243415	-30.8077787276937	3.40015650585723	0.861850381456753	0.289273969401406	1.66400269359129	1.30802282237068	-372.649668659115	-382.799907347835	-8.26627129059833	-12.3863296509298	2.57282313993939	0.191167834898399	0.267757512775372	0.262082086972759	0.27899256535347
38100000	-785.601679972597	-756.501462982788	-4.0331304556215	-25.0670865341883	2.14666213673452	-1.3563503990465	0.554048413064786	1.85751655834279	0.909382114490077	-374.309236818819	-382.192226163969	-5.97460311885881	-5.43930436365	1.79315365215839	0.191167834898399	0.267757512775372	0.262082086972759	0.27899256535347
38125000	-793.303473321303	-758.000967014538	-1.78586101930396	-33.5166452874606	2.54329769402688	0.968330385955959	0.31386561933008	2.0378828771348	0.957041867934929	-374.129516826032	-383.871450188506	-10.1019396172644	-7.91013161552407	1.79315365215839	0.191167834898399	0.267757512775372	0.262082086972759	0.27899256535347
38150000	-786.721881514263	-759.335413109489	-2.43312712885676	-24.9533412759166	4.06071980556167	0.343534317383497	0.417963440223248	2.36060774563085	0.996353237187869	-372.468901225021	-386.866511884469	-8.96148501584993	-6.36535610883683	1.79315365215839	0.191167834898399	0.267757512775372	0.262082086972759	0.27899256535347
38175000	-780.591089512779	-757.207286135014	-2.97089331714893	-20.412910060616	0.75970083525313	-2.18432827775511	0.399904522138818	1.44908597157836	0.989327811431816	-372.618840592774	-384.58844554224	-8.88999233904853	-3.56515009094425	1.79315365215839	0.191167834898399	0.267757512775372	0.262082086972759	0.27899256535347
38200000	-777.194685044474	-763.589054080808	-3.95456727109612	-9.65106369257003	0.953337328287649	-2.19567664247767	0.561407781671008	0.774370182159426	0.771642810879215	-377.559079146791	-386.029974934016	2.00294377223697	1.23760714131323	1.79315365215839	0.191167834898399	0.267757512775372	0.262082086972759	0.27899256535347
38225000	-798.578876872834	-761.964367995311	-4.4409566541973	-32.1735522233257	3.00245989620014	-1.68659461633286	0.581475553836128	1.53873563264946	1.05662242055826	-377.237608047327	-384.726759947984	-8.62610997938828	-5.27073765070353	1.50521186283194	0.191167834898399	0.267757512775372	0.262082086972759	0.27899256535347
38250000	-771.267530275528	-755.914387443788	-3.09729748248151	-12.2558453492586	3.81448090174613	-0.487856703332548	0.342536462391619	1.90223870061433	0.68260162258863	-372.234999192442	-383.679388251345	-2.40268521805921	-1.78142222851827	1.50521186283194	0.191167834898399	0.267757512775372	0.262082086972759	0.27899256535347
38275000	-805.007081400948	-762.460233119882	-2.42731887320216	-40.1195294078634	1.84038100406674	0.234886444837599	0.392896481835589	2.02459431951549	0.868908577756225	-373.143642603748	-389.316590516134	-12.730087979282	-11.189637755802	1.50521186283194	0.191167834898399	0.267757512775372	0.262082086972759	0.27899256535347
38300000	-790.672556312495	-758.110202419003	-2.89201819913822	-29.6703356943536	1.71903520179376	-0.290598013958302	0.35162856050574	1.85762050450882	1.46926564112845	-372.956537471778	-385.153664947225	-8.10584158832346	-7.42400339220132	2.07457949962221	0.191167834898399	0.267757512775372	0.262082086972759	0.27899256535347
38325000	-785.379461719757	-760.477457967847	-0.182250397905248	-24.7197533540047	5.41549275584866	2.03864360399085	0.196329797644144	1.50201251779462	0.857159578997955	-374.625417505353	-385.852040462494	-7.36359815033279	-7.64456425573285	1.30693513308007	0.191167834898399	0.267757512775372	0.262082086972759	0.27899256535347
38350000	-798.608062920918	-760.933633725655	-2.29477335342366	-35.3796558418395	1.88412911844532	0.0481823996634376	0.363022502500204	1.78030482933931	1.92181310414745	-373.825601600868	-387.108032124787	-11.9391740970971	-8.70454702850374	1.30693513308007	0.186998166345226	0.267757512775372	0.266251755525932	0.27899256535347
38375000	-806.365184958466	-761.13647505192	-3.732421156628	-41.4962887499171	4.30769396106269	-0.568487405687236	0.442956480409979	1.13140913935449	1.28181415674104	-376.008360010057	-385.128115041864	-10.8999207081883	-13.8341036287994	1.22484772205395	0.186998166345226	0.267757512775372	0.266251755525932	0.27899256535347
38400000	-790.313776199869	-758.009258535834	-1.44247199445855	-30.8620456695766	4.10012880585557	1.49477566200019	0.409705813102147	1.74387373093172	0.992955521687916	-375.422713827551	-382.586544708283	-9.59796280535848	-6.97627722751519	1.22484772205395	0.186998166345226	0.267757512775372	0.268734241321165	0.276510079558237
38425000	-786.456905866689	-759.26475786483	-2.84118694852391	-24.3509610533355	1.88573692483835	0.143080005586269	0.328376191191959	1.40814526423491	0.88743424936213	-373.487740393615	-385.777017471215	-6.05258679713519	-3.34461579107533	2.39679854702516	0.186998166345226	0.267757512775372	0.268734241321165	0.276510079558237
38450000	-788.59664202185	-757.124751040168	-3.77523772104829	-27.6966532606336	2.58960624605856	-0.807731699268648	0.51292734674689	1.60731443789062	0.993184341803703	-373.15395872494	-383.970792315229	-5.70988736214124	-2.90299074254426	2.39679854702516	0.186998166345226	0.267757512775372	0.268734241321165	0.276510079558237
38475000	-782.985952544211	-757.307769025447	-1.70469206559637	-23.9734914531673	3.24455717561465	1.10849425116071	0.296312560034625	1.45939120566266	1.27107199832458	-372.562276498966	-384.745492526481	-2.48267598379652	-3.34186423557492	1.63608255213488	0.186998166345226	0.267757512775372	0.268734241321165	0.276510079558237
38500000	-783.592602589184	-759.927174836496	-3.0182982888914	-20.6471294637969	4.67412957248275	0.28816863010319	0.314457019496316	1.06885825345117	0.545821395064578	-373.857441741486	-386.06973309501	-3.63266495929426	-0.309409103738465	1.63608255213488	0.186998166345226	0.267757512775372	0.268734241321165	0.276510079558237
38525000	-791.614042541879	-762.063632723729	-2.19777711734584	-27.3526327008041	2.67078090103761	0.222245998581512	0.428799319999272	1.59879887203541	0.771500937771161	-376.956890898987	-385.106741824742	-9.86267649111015	-4.25108675210352	1.66184070263798	0.186998166345226	0.267757512775372	0.268734241321165	0.276510079558237
38550000	-780.512521893311	-757.589517185474	-3.34713015220959	-19.5758745556272	3.17888360440327	-0.0639599650111111	0.438141552406485	2.1801549329409	1.00653911131911	-372.138908333068	-385.450608852407	-6.32023063247346	0.954943434488875	4.03702739648099	0.186998166345226	0.267757512775372	0.268734241321165	0.276510079558237
38575000	-790.276781867524	-758.416184293892	-4.49912978623292	-27.361467787399	1.40057646760793	-1.01876332559999	0.493599492881355	2.74577170293121	0.795840578996484	-373.909921768768	-384.506262525124	-6.92082435021641	-1.59847140807784	4.03702739648099	0.186998166345226	0.267757512775372	0.268734241321165	0.276510079558237
38600000	-810.521673498286	-758.687292842318	-5.50299814635679	-46.3313825096113	1.05727757393904	-1.42086878672475	0.559256775217813	1.97667371566528	1.2630212967159	-373.935792520928	-384.751500321391	-8.45055084751946	-7.72141414087025	4.03702739648099	0.183909473045557	0.270846206075041	0.268734241321165	0.276510079558237
38625000	-800.64442732873	-757.347389391799	-4.6033014480271	-38.6937364889041	2.23841977452262	0.120695630243592	0.44757346442884	1.91642819331965	0.718160280800593	-373.222929583814	-384.124459807985	-7.19536240606139	-3.77194582053423	4.03702739648099	0.183909473045557	0.271457223976623	0.268123223419583	0.276510079558237
38650000	-799.575826799667	-760.073320111118	-2.62010321918917	-36.8824034693596	3.64778302590313	2.02726988979927	0.312362801710552	1.43770652306871	1.21549417290626	-374.434232176771	-385.639087934347	-9.02036918427551	-5.54647879128959	4.03702739648099	0.183909473045557	0.271457223976623	0.268123223419583	0.276510079558237
38675000	-791.112983860716	-755.763447457681	-3.95222628256635	-31.3973101204684	2.57135409203619	-0.714220523518997	0.402264057486305	1.62907097543305	0.815155587763177	-373.501419934995	-382.262027522686	-4.58424741626544	-1.87801375458357	1.24795689650095	0.211604208623697	0.271457223976623	0.240428487841443	0.276510079558237
38700000	-784.578341424829	-761.050225833645	-2.19958605376915	-21.3285295374145	2.06167619768488	0.848658923747707	0.345456121522753	0.737370560656757	0.597488998364606	-372.906330023239	-388.143895810406	-2.97955364306423	2.51529123155134	1.24795689650095	0.211604208623697	0.271457223976623	0.278621356812369	0.238317210587311
38725000	-790.962107077591	-762.9978525783	-1.82241595869711	-26.1418385405941	3.63861389717679	2.38277179110598	0.255360742387013	0.870960265086535	0.642301896897845	-372.326489197952	-390.671363380348	-2.88589237862051	-1.70981334227239	3.38332532575171	0.211604208623697	0.266204335661646	0.283874245127345	0.238317210587311
38750000	-790.40298017973	-758.420732907052	-3.91481838682357	-28.0674288858542	3.32693251874486	0.907982303941855	0.36574024740187	1.51352124427081	0.815307531921216	-369.1802274615	-389.240505445552	-2.55338898376332	-1.2974512567226	3.38332532575171	0.211604208623697	0.266204335661646	0.283874245127345	0.238317210587311
38775000	-817.913104220989	-766.914377861124	-3.86606906813466	-47.1326572917303	1.45823329368302	-0.397329401259479	0.39815961894566	1.79773622238252	1.46434458334079	-377.492457154488	-389.421920706636	-7.46723823184609	-9.03158491246919	1.63502920474853	0.211604208623697	0.266204335661646	0.283874245127345	0.238317210587311
38800000	-808.594478314091	-757.693348290511	-4.66844849961146	-46.232681523968	1.20621312265916	-0.438583461003917	0.35304415138728	1.43997791910621	1.28107476955032	-370.807590721485	-386.885757569027	-11.5751898057408	-3.9056836457095	3.01592820405946	0.211604208623697	0.266204335661646	0.283874245127345	0.238317210587311
38825000	-804.606744758348	-758.03782191729	-4.99010065232566	-41.578822188733	2.81391392200848	-0.0733295097798243	0.495396413850487	1.39672633388022	1.10187139494143	-370.462133276761	-387.575688640529	-3.06558132101848	-8.83559855004599	3.51107260213046	0.211604208623697	0.265997022541245	0.283874245127345	0.238524523707713
38850000	-820.727124687552	-762.784619547947	-6.58470681857349	-51.3577983210318	1.77463802218836	-0.991674985152769	0.540182658047219	2.14000771149466	1.34927162582391	-372.911063005565	-389.873556542382	-8.17678175585666	-9.15803657494508	5.52039958377181	0.221033337010749	0.265997022541245	0.283874245127345	0.22909539532066
38875000	-796.01803538002	-757.324664070638	-3.58020921413053	-35.1131620952514	3.18221974573107	0.439244772344659	0.431732801726973	2.38731562119918	0.901207249948607	-369.98290655598	-387.341757514658	-7.01512163499963	0.446236852206127	1.41476849114122	0.24200924577973	0.245021113772264	0.283874245127345	0.22909539532066
38900000	-796.433285012979	-760.075390202524	-2.77281390444274	-33.5850809060122	1.44491265273175	0.441529974938454	0.243171852765549	1.26569975577748	0.88227487906979	-370.618450241655	-389.456939960868	-3.66701001700042	-6.29324604482172	1.41476849114122	0.24200924577973	0.245021113772264	0.283874245127345	0.22909539532066
38925000	-805.317594909682	-757.530046007817	-2.21294233948146	-45.5746065623832	4.26371633333048	2.13016338127063	0.348713139966602	1.92300746592938	1.65331937585122	-369.593455702992	-387.936590304825	-5.86197130631872	-12.0909521379981	1.41476849114122	0.24200924577973	0.245021113772264	0.283874245127345	0.22909539532066
38950000	-810.415090936504	-758.338288392545	-6.4746760952412	-45.602126448718	4.38593429679741	-1.3833325731402	0.436293366339971	2.62542981720524	1.07774870915745	-370.752241979728	-387.586046412817	-8.02331551686815	-4.74163053700598	1.41476849114122	0.2119118498621	0.275118509689894	0.283874245127345	0.22909539532066
38975000	-829.274280958229	-769.388801645909	-4.90763445212091	-54.9778448601987	1.82847033719724	0.137221589597097	0.323675905406023	2.04358406400754	0.941008674871127	-374.490308427069	-394.89849321884	-10.2639651443211	-8.21662712368225	3.07578186998561	0.195898032578323	0.262639678295949	0.312366893805067	0.22909539532066
39000000	-800.241764261788	-763.914650167617	-2.55720763677268	-33.7699064573982	11.2271241802289	3.22863974946741	0.191241293212161	1.03537152416764	1.48216620338555	-371.559867076978	-392.354783090639	-3.4423427766459	-4.76873135572879	3.07578186998561	0.195898032578323	0.257557843325756	0.31744872877526	0.22909539532066
39025000	-804.651265307763	-760.593298887318	-2.28780508613069	-41.7701613343144	3.3349433422274	2.51528788767592	0.256343006199935	1.79656789937324	0.606888840357059	-368.651652963502	-391.941645923815	-10.7714529443983	-2.46954034208914	3.07578186998561	0.195898032578323	0.257557843325756	0.31744872877526	0.22909539532066
39050000	-799.213830503044	-761.696960630075	-3.31300625886849	-34.2038636141005	4.00480768484735	0.844355716463148	0.388442709868968	1.42368137657282	0.939421784706704	-370.213980163085	-391.48298046699	-2.69766105041079	-3.56271717581599	1.16591021423517	0.195898032578323	0.257557843325756	0.31744872877526	0.22909539532066
39075000	-816.87922395731	-763.173636000231	-3.48020461181709	-50.2253833452618	2.26226560658559	0.861744098580159	0.382983845440775	3.29746781093592	1.06684730332567	-372.910978641809	-390.262657358422	-13.9944488285659	-3.13158800094206	1.10764102169908	0.195898032578323	0.264377903845411	0.310628668255605	0.22909539532066
39100000	-811.193002135822	-762.771790058622	-3.13410277043503	-45.2871093067649	2.26946409905112	1.09675702466875	0.342388946272943	1.25632357838335	1.19512499172133	-373.224961379954	-389.546828678668	-10.016626828544	-2.29055384553559	1.10764102169908	0.195898032578323	0.264377903845411	0.310628668255605	0.22909539532066
39125000	-806.57608034852	-760.010539180335	-4.52684541817503	-42.0386957500091	1.36837681247071	-0.257333964346088	0.410877103288399	1.58760160552489	0.766600011702961	-372.318898783261	-387.691640397075	-2.31968041324859	-0.486028759872099	1.10764102169908	0.17379728785853	0.264377903845411	0.310628668255605	0.251196140040453
39150000	-826.505454582159	-759.727106677495	-7.00118709210784	-59.7771608125565	1.96056612807302	-1.35109361998564	0.47011868166656	1.85079358158425	1.42909207647482	-370.963042681253	-388.764063996242	-6.39903848138092	-5.78648995174852	1.76234928402241	0.17379728785853	0.264377903845411	0.310628668255605	0.251196140040453
39175000	-820.501697970442	-763.051413006231	-6.96495961874407	-50.4853253454669	3.22138321508587	-1.44697574441917	0.563622822691902	1.64500766234783	0.917991283950517	-374.391623733589	-388.659789272642	-2.891762196515	-1.64250972623227	1.76234928402241	0.17379728785853	0.264377903845411	0.310628668255605	0.251196140040453
39200000	-813.935026159107	-760.175930273115	-5.29516268681046	-48.4639331991823	1.19270798284763	-0.912262008774167	0.479609313849957	2.21830785019222	1.05807743725346	-373.9954465273	-386.180483745814	-9.98103361924049	-0.463628341518335	1.76234928402241	0.17379728785853	0.264377903845411	0.310628668255605	0.251196140040453
39225000	-804.137242300368	-759.399182394985	-5.21420506721204	-39.5238548381705	1.49760392124781	-1.41127001502071	0.511471865554698	2.03728428272672	0.880256007300078	-372.440566090815	-386.958616304171	-6.60499701016857	-0.390168615513635	1.76234928402241	0.17379728785853	0.264377903845411	0.310628668255605	0.251196140040453
39250000	-806.090135603986	-763.243045660232	-1.89526013549662	-40.9518298082566	5.85663698512576	2.50108433401082	0.336915959280771	1.61146303381899	0.807616040099964	-372.60325827989	-390.639787380343	-7.46283326888353	-5.19297734502014	1.43389357727121	0.205839551742524	0.264377903845411	0.310628668255605	0.21915387615646
39275000	-801.811882999313	-760.258080386192	-3.17361043468747	-38.3801921784334	2.58249239639398	1.13496157726302	0.310856260747748	2.16057472425061	0.654715849980898	-369.341183717402	-390.91689666879	-8.15449723954244	-2.99737448197656	2.08176608843378	0.205839551742524	0.264377903845411	0.310628668255605	0.21915387615646
39300000	-815.268888464471	-763.567033601505	-3.26477999460836	-48.4370748683581	5.27867225568789	1.6309916577382	0.396145727437801	1.99760358850436	1.14729039770397	-372.186474185151	-391.380559416354	-10.6301196127147	-8.66107161482416	2.06367100591208	0.205839551742524	0.264377903845411	0.310628668255605	0.21915387615646
39325000	-793.528027843733	-760.552498053765	-3.53639800663595	-29.4391317833322	3.42517564482022	0.629260641613116	0.484371351329002	1.27504898995608	0.734473038202854	-371.625461293037	-388.927036760728	-1.3898482864374	-6.44955548222081	2.06367100591208	0.205839551742524	0.260672111011203	0.310628668255605	0.222859668990668
39350000	-796.095518240076	-760.051459637617	-3.24333278989172	-32.8007258125673	5.48772496773534	0.793641176495213	0.289197755611939	2.66716630279497	0.887188596049547	-368.504217830812	-391.547241806806	-9.86843128140876	-4.6317803248504	1.99393797281536	0.205839551742524	0.260672111011203	0.310628668255605	0.222859668990668
39375000	-793.732340254615	-759.696949801031	-3.67583790605787	-30.3595525475254	1.91308964899527	-0.645521241145089	0.632343018610033	2.2149455152658	0.854403304855187	-371.231370766035	-388.465579034996	-12.9338399084302	2.0365493247951	1.99393797281536	0.205839551742524	0.260672111011203	0.310628668255605	0.222859668990668
39400000	-794.913467910731	-759.685082728087	-2.28967681506717	-32.9387083675761	1.90317693092934	0.454556785302005	0.300508690403571	1.27146218094766	1.41408822205275	-369.057377439887	-390.627705288201	-4.49152817875576	-9.52077681864738	1.91549389061189	0.205839551742524	0.260672111011203	0.310628668255605	0.222859668990668
39425000	-782.783060975252	-758.753238341893	-2.19704174261606	-21.8327808907427	3.84603078267803	1.27271260376185	0.297595985280555	1.629158025948	0.74636812699944	-368.974364801828	-389.778873540065	-3.68425438262331	-0.0436655181820412	1.91549389061189	0.205839551742524	0.260672111011203	0.310628668255605	0.222859668990668
39450000	-784.437852065249	-759.801934328142	-1.22655812167745	-23.4093596154303	5.47921620149101	2.36066626653065	0.235537822830483	2.28955586678242	0.577044168315132	-370.416678136781	-389.385256191361	-5.82826255839535	-2.01828284793679	1.91549389061189	0.205839551742524	0.30536876718654	0.265932012080268	0.222859668990668
39475000	-782.928298099383	-757.6787038558	-0.872029023696186	-24.3775652198873	3.57854037896398	2.34886192907674	0.270310147664867	2.068184302623	1.03002649511006	-369.171358794656	-388.507345061144	-7.76744144695436	-2.61979696695709	2.62280115361014	0.205839551742524	0.30536876718654	0.265932012080268	0.222859668990668
39500000	-783.526871450496	-759.358986490415	-2.60752908852919	-21.5603558715512	3.49726352309717	0.0387302340451847	0.352961358897246	1.40097234841062	1.00147501185899	-372.621034956673	-386.737951533742	-7.15696608634382	-6.15852401332507	2.62280115361014	0.188837188968764	0.30536876718654	0.265932012080268	0.239862031764428
39525000	-788.11148600168	-761.687341770846	-2.5340581152704	-23.8900861155632	2.30765812336784	-0.483053500919178	0.542179933311262	1.42757872969049	0.682287428586777	-373.654296401142	-388.033045369704	-9.01646111110837	-4.8507033974333	2.62280115361014	0.216071162432696	0.30536876718654	0.265932012080268	0.212628058300495
39550000	-793.400823466636	-761.476274005304	-2.44710163091423	-29.4774478304176	2.47476071588946	0.194479758013432	0.368572944150225	0.939108752903075	0.888427668162122	-373.933637301916	-387.542636703388	-9.682552359946	-11.5175455065384	2.69678088198567	0.216071162432696	0.30536876718654	0.265932012080268	0.212628058300495
39575000	-796.430007643828	-767.518677436549	0.609177279957031	-29.520507487236	3.93938516831954	3.76761976843883	0.156360729697127	2.08091489233575	1.77833332768358	-375.770244898248	-391.748432538301	-7.76562254935312	-9.09578353384562	1.54367574002077	0.216071162432696	0.30536876718654	0.211736817497926	0.266823252882838
39600000	-797.607949610142	-760.238653683115	-2.01800785194894	-35.3512880750787	2.69145096610716	0.444739566247162	0.43625344882741	1.94180470298056	1.02379563872821	-377.879824788228	-382.358828894887	-10.5586473419418	-10.3340519298681	1.54367574002077	0.216071162432696	0.30536876718654	0.211736817497926	0.266823252882838
39625000	-791.689900644566	-760.014410705438	-3.16080719531612	-28.5146827438116	2.99916811464304	-0.525854144902077	0.623189394050435	1.43369566489061	1.39052659554612	-378.977936540778	-381.03647416466	-8.33848637172745	-10.7338824947057	2.25579225537402	0.216071162432696	0.30536876718654	0.211736817497926	0.266823252882838
39650000	-786.172436311676	-762.72937987217	-2.81118343168105	-20.6318730078253	4.61686425868628	-0.405913907842829	0.390247508280091	2.86215870202376	1.25001343709521	-377.21478183542	-385.51459803675	-10.0969385717378	-8.13100805286335	2.25579225537402	0.216635126566639	0.30536876718654	0.211736817497926	0.266259288748895
39675000	-800.962461263335	-760.228516039555	-2.02170975114352	-38.7122354726362	2.54463090161214	0.847992134612123	0.433327127659251	2.57293109323216	1.72208402740327	-371.323137406616	-388.905378632939	-10.2166001565345	-16.0249267896994	2.11594648353058	0.216635126566639	0.30536876718654	0.275523278891443	0.202472827355378
39700000	-789.802981999261	-760.914400279262	-2.67030354906423	-26.218278170934	1.36042880341312	-1.18000224965122	0.470172375200398	1.82430208957846	1.1672950520307	-374.453111807784	-386.461288471478	-11.6017364957941	-7.96111776486376	2.11594648353058	0.216757271997721	0.284526139054232	0.275523278891443	0.223193310056604
39725000	-775.110297805178	-762.433502596353	-1.71405668907975	-10.9627385197452	1.26380037007136	-0.787404587650475	0.467222654155089	1.36129387802533	0.811410400548761	-371.236759588619	-391.196743007735	-5.11773118237822	-5.2032686367988	2.11594648353058	0.216757271997721	0.294347008597379	0.265702409348295	0.223193310056604
39750000	-778.658395327937	-764.953388738511	-2.38514507852037	-11.3198615109059	2.72615855113515	-0.507324209893361	0.535340299666791	1.12018671658888	0.997584693299727	-376.713200405641	-388.24018833287	-3.06282300933847	-3.86846962977342	1.65264983979996	0.216757271997721	0.294347008597379	0.265702409348295	0.223193310056604
39775000	-804.214267576814	-763.410345203834	-4.72794810180111	-36.075974271179	2.5307876245358	-2.64692409586504	0.775564079585895	2.05215980221471	2.10071025978708	-372.903511116581	-390.506834087253	-10.8711901478435	-7.32174411552772	2.02574928281522	0.216757271997721	0.294347008597379	0.265702409348295	0.223193310056604
39800000	-773.910762028541	-757.673693663114	-2.72059643838118	-13.5164719270451	0.975933623197264	-1.84291943117013	0.480339814859696	2.23016194884479	0.784644819390597	-371.232369315068	-386.441324348046	-8.81738981840874	-1.35377709512832	2.02574928281522	0.216757271997721	0.294347008597379	0.265702409348295	0.223193310056604
39825000	-767.464704514803	-760.819502964466	-2.24109370310202	-4.4041078472343	7.50944341573881	0.301143101911687	0.282348968393404	1.14717754144309	0.59831670084978	-374.592397173946	-386.22710579052	-0.306197812752624	-1.76346555178449	2.02574928281522	0.216757271997721	0.294347008597379	0.252332813704655	0.236562905700244
39850000	-787.334232702723	-759.639736485838	-1.84032975593796	-25.8541664609466	2.35407958668293	0.66387032980561	0.297334831782909	1.34477394969565	1.12723448108741	-371.336642973009	-388.303093512829	-9.34657416608543	-6.46998088234155	2.02574928281522	0.190791818148923	0.294347008597379	0.278298267553453	0.236562905700244
39875000	-794.23245532457	-760.369348779509	-3.04627126441168	-30.8168352806492	5.39664990661113	1.01536353552605	0.292975517646109	1.21189563453155	0.965442158302269	-371.298055057437	-389.071293722072	-7.60877668134566	-10.1722101625284	2.84071788669299	0.190791818148923	0.294347008597379	0.278298267553453	0.236562905700244
39900000	-784.695804513365	-757.22222191496	-4.52876094239284	-22.9448216560119	3.18888770499905	-1.6232014968105	0.485041458751811	2.04976423416236	0.989121527688132	-370.545457634466	-386.676764280494	-7.33081337833843	-3.77636651571978	2.84071788669299	0.190791818148923	0.294347008597379	0.278298267553453	0.236562905700244
39925000	-795.835842106618	-760.454322246545	-4.31542355896011	-31.066096301113	2.53582111970781	-1.69293151710944	0.598642372729654	2.23016088872616	1.51787635436096	-373.362457295384	-387.091864951161	-9.14985859253825	-6.5341144966558	1.41490574434037	0.190791818148923	0.294347008597379	0.278298267553453	0.236562905700244
39950000	-802.879732353791	-766.080209046144	-4.32238780668091	-32.4771355009666	6.98151475430316	0.383672593232409	0.328505512244437	1.76423353850528	0.742833068741482	-374.433830642859	-391.646378403285	-10.5018873171986	-6.29826134214959	5.08761599233295	0.232608821976231	0.259270833656802	0.271557438666722	0.236562905700244
39975000	-786.932569099245	-757.333185453223	-3.06962842319419	-26.5297552228277	3.87959976570474	1.09176285846524	0.372876710327944	1.32679257462907	1.05308954867926	-371.020130478156	-386.313054975067	-7.17255066440343	-2.65913684097109	5.08761599233295	0.212588214540776	0.279291441092257	0.271557438666722	0.236562905700244
40000000	-784.787247943246	-756.680924839878	-3.15836344775332	-24.9479596556147	1.58855594465358	0.0632292459750294	0.335044443106379	1.90244661838876	1.29836325381024	-371.382833250784	-385.298091589094	-6.8967282250431	-3.98597869190325	5.08761599233295	0.212588214540776	0.279291441092257	0.259240872030042	0.248879472336925
40025000	-789.484987282753	-758.475912548834	-2.60542845711529	-28.4036462768029	5.94548772890509	2.04564781982796	0.304357907173723	2.03894583668013	0.971321952116678	-371.758894570818	-386.717017978016	-4.49148777621724	-7.47906875624361	5.08761599233295	0.212588214540776	0.279291441092257	0.259240872030042	0.248879472336925
40050000	-793.877614755184	-756.715440571395	-4.16621448381462	-32.9959596999742	2.14429538075767	-0.261295151597895	0.436069572390851	1.62547549246803	1.07722375289002	-370.419501676416	-386.295938894979	-6.70692665387199	-13.052892074379	5.08761599233295	0.212588214540776	0.279291441092257	0.259240872030042	0.248879472336925
40075000	-794.887812632439	-758.704631125954	-3.51206452744005	-32.6711169790447	0.7599640333005	-2.22635123188159	0.620798792951436	1.57696071936672	1.3521880485847	-374.094317571064	-384.61031355489	-9.47581759585878	-8.72526688746656	2.0710256034803	0.212588214540776	0.279291441092257	0.259240872030042	0.248879472336925
40100000	-781.172959913977	-758.121561074344	-3.88698167704346	-19.1644171625891	1.06536311376544	-2.59120088109921	0.743652724750058	1.59069615499674	1.40215468761892	-374.859048064187	-383.262513010157	-7.6371675211926	-4.34205256230476	1.86315548729255	0.212588214540776	0.279291441092257	0.259240872030042	0.248879472336925
